detail_id,order_id,item_id,quantity,note
6095,3035,18,2,Đóng gói kỹ
6096,3035,17,2,Ít cay
6097,3036,7,1,
6098,3036,9,1,Đóng gói kỹ
6099,3036,8,1,
6100,3037,18,1,
6101,3037,17,2,
6102,3037,16,1,Ít cay
6103,3038,24,2,Nhiều hành
6104,3039,22,1,Nhiều hành
6105,3040,17,3,Đóng gói kỹ
6106,3040,16,1,
6107,3041,7,1,Đóng gói kỹ
6108,3041,9,2,Ít cay
6109,3042,10,2,Nhiều hành
6110,3043,2,1,Đóng gói kỹ
6111,3043,3,1,
6112,3043,1,2,
6113,3044,3,2,
6114,3044,1,1,
6115,3045,24,1,
6116,3045,22,3,
6117,3046,7,2,
6118,3046,9,3,
6119,3046,8,3,
6120,3047,29,1,
6121,3048,18,3,Đóng gói kỹ
6122,3048,16,1,
6123,3049,7,1,
6124,3049,9,2,
6125,3049,8,1,
6126,3050,16,3,Đóng gói kỹ
6127,3050,17,3,
6128,3051,13,3,
6129,3052,16,2,Nhiều hành
6130,3052,17,2,
6131,3052,18,1,Ít cay
6132,3053,25,3,Ít cay
6133,3053,26,2,
6134,3054,16,1,
6135,3055,6,2,Đóng gói kỹ
6136,3055,4,2,
6137,3055,5,1,
6138,3056,30,3,
6139,3057,28,3,
6140,3057,30,2,Đóng gói kỹ
6141,3057,29,3,
6142,3058,11,3,
6143,3059,4,1,Đóng gói kỹ
6144,3060,22,1,Đóng gói kỹ
6145,3061,28,3,
6146,3061,30,2,
6147,3062,27,1,Đóng gói kỹ
6148,3063,25,3,Đóng gói kỹ
6149,3063,26,2,Ít cay
6150,3063,27,2,Đóng gói kỹ
6151,3064,30,3,
6152,3065,28,1,
6153,3065,29,2,Đóng gói kỹ
6154,3065,30,1,Đóng gói kỹ
6155,3066,16,1,Đóng gói kỹ
6156,3067,10,1,
6157,3068,21,1,
6158,3069,6,2,Ít cay
6159,3070,2,3,
6160,3070,1,2,Nhiều hành
6161,3070,3,2,
6162,3071,12,1,Đóng gói kỹ
6163,3071,11,3,Nhiều hành
6164,3071,10,1,Nhiều hành
6165,3072,8,1,
6166,3072,9,3,
6167,3073,21,3,
6168,3073,19,3,
6169,3073,20,3,
6170,3074,29,2,Nhiều hành
6171,3074,30,1,
6172,3075,13,2,
6173,3075,15,2,Đóng gói kỹ
6174,3076,7,1,Ít cay
6175,3076,8,2,
6176,3076,9,2,Đóng gói kỹ
6177,3077,4,1,Đóng gói kỹ
6178,3077,6,1,Đóng gói kỹ
6179,3077,5,1,Ít cay
6180,3078,26,3,
6181,3078,25,3,
6182,3078,27,1,Đóng gói kỹ
6183,3079,17,1,
6184,3080,14,1,
6185,3080,15,1,Nhiều hành
6186,3081,28,1,
6187,3082,18,3,
6188,3082,16,3,
6189,3083,12,1,
6190,3083,11,1,
6191,3083,10,2,Nhiều hành
6192,3084,17,3,Đóng gói kỹ
6193,3085,16,1,
6194,3085,18,3,
6195,3086,12,3,
6196,3086,11,1,
6197,3086,10,3,
6198,3087,30,1,
6199,3088,18,3,
6200,3088,17,3,
6201,3088,16,3,Nhiều hành
6202,3089,11,1,
6203,3089,12,2,
6204,3089,10,2,
6205,3090,15,2,Ít cay
6206,3090,13,2,
6207,3090,14,1,
6208,3091,7,2,
6209,3091,8,1,
6210,3092,16,2,Ít cay
6211,3092,18,1,Nhiều hành
6212,3092,17,2,Đóng gói kỹ
6213,3093,14,1,
6214,3093,13,3,Đóng gói kỹ
6215,3093,15,3,
6216,3094,13,3,
6217,3094,15,1,
6218,3095,29,1,
6219,3095,30,3,
6220,3095,28,3,Ít cay
6221,3096,12,2,
6222,3097,30,3,Ít cay
6223,3097,28,1,Ít cay
6224,3098,9,1,
6225,3098,8,1,
6226,3098,7,3,Ít cay
6227,3099,8,2,
6228,3099,9,2,
6229,3099,7,1,
6230,3100,18,3,Đóng gói kỹ
6231,3100,17,2,
6232,3100,16,3,
6233,3101,22,1,Ít cay
6234,3102,27,2,Đóng gói kỹ
6235,3102,25,2,
6236,3103,26,2,
6237,3104,19,3,Nhiều hành
6238,3104,20,3,
6239,3104,21,3,Đóng gói kỹ
6240,3105,25,3,Nhiều hành
6241,3105,26,1,
6242,3106,12,2,Đóng gói kỹ
6243,3106,11,2,
6244,3106,10,2,
6245,3107,28,2,
6246,3107,30,2,
6247,3108,25,3,
6248,3108,27,2,
6249,3109,22,2,Nhiều hành
6250,3109,24,3,Ít cay
6251,3110,29,2,
6252,3110,30,3,Ít cay
6253,3110,28,1,
6254,3111,6,1,
6255,3112,2,1,
6256,3112,3,3,
6257,3113,27,3,Ít cay
6258,3113,25,2,
6259,3113,26,1,
6260,3114,3,2,Ít cay
6261,3115,22,3,
6262,3116,3,3,
6263,3116,2,3,Nhiều hành
6264,3116,1,1,
6265,3117,25,1,
6266,3117,26,3,Nhiều hành
6267,3118,21,3,
6268,3118,19,1,Ít cay
6269,3119,23,3,Ít cay
6270,3120,15,2,
6271,3120,14,3,Nhiều hành
6272,3121,16,1,
6273,3122,28,2,
6274,3123,6,1,Ít cay
6275,3123,4,1,Ít cay
6276,3123,5,1,
6277,3124,22,3,
6278,3124,24,2,
6279,3124,23,2,
6280,3125,12,1,
6281,3126,21,1,
6282,3126,20,3,Ít cay
6283,3126,19,1,Nhiều hành
6284,3127,26,3,Ít cay
6285,3127,25,3,
6286,3128,7,3,
6287,3128,9,3,Ít cay
6288,3129,7,1,
6289,3129,8,3,Đóng gói kỹ
6290,3129,9,3,Đóng gói kỹ
6291,3130,12,2,
6292,3131,30,2,Ít cay
6293,3131,28,2,Nhiều hành
6294,3132,5,2,Ít cay
6295,3132,6,3,Ít cay
6296,3132,4,3,Nhiều hành
6297,3133,2,3,Ít cay
6298,3134,4,2,
6299,3135,26,1,
6300,3135,27,2,Ít cay
6301,3135,25,1,
6302,3136,3,2,
6303,3136,1,3,Ít cay
6304,3137,1,3,
6305,3138,5,2,
6306,3138,4,1,Ít cay
6307,3138,6,3,Ít cay
6308,3139,23,2,
6309,3140,30,2,
6310,3141,16,1,Nhiều hành
6311,3141,17,2,Ít cay
6312,3141,18,3,
6313,3142,26,3,
6314,3143,11,1,
6315,3144,10,1,
6316,3144,11,1,
6317,3144,12,1,Nhiều hành
6318,3145,5,1,Đóng gói kỹ
6319,3146,22,3,Nhiều hành
6320,3147,22,3,Nhiều hành
6321,3147,24,1,Đóng gói kỹ
6322,3147,23,3,Ít cay
6323,3148,25,3,
6324,3148,27,1,
6325,3149,5,3,Đóng gói kỹ
6326,3149,4,2,
6327,3150,20,1,Đóng gói kỹ
6328,3151,25,1,
6329,3152,6,3,Ít cay
6330,3152,5,3,Nhiều hành
6331,3152,4,2,
6332,3153,5,3,
6333,3153,4,1,Ít cay
6334,3154,22,1,
6335,3154,23,2,Đóng gói kỹ
6336,3155,15,3,
6337,3156,12,2,
6338,3157,1,3,
6339,3157,2,1,
6340,3158,10,2,Nhiều hành
6341,3159,5,2,Nhiều hành
6342,3159,4,2,Nhiều hành
6343,3160,5,2,Ít cay
6344,3161,19,1,Nhiều hành
6345,3161,20,3,Đóng gói kỹ
6346,3162,19,2,Đóng gói kỹ
6347,3162,21,3,Ít cay
6348,3162,20,2,Nhiều hành
6349,3163,14,3,Nhiều hành
6350,3164,30,2,
6351,3164,29,2,Nhiều hành
6352,3164,28,1,Ít cay
6353,3165,6,2,Nhiều hành
6354,3166,19,2,Đóng gói kỹ
6355,3166,20,1,Đóng gói kỹ
6356,3166,21,3,Đóng gói kỹ
6357,3167,24,1,
6358,3167,23,3,
6359,3168,22,1,
6360,3169,15,1,
6361,3169,14,3,
6362,3169,13,3,
6363,3170,17,3,Nhiều hành
6364,3171,24,2,Ít cay
6365,3172,14,3,Nhiều hành
6366,3172,13,2,Đóng gói kỹ
6367,3172,15,3,Ít cay
6368,3173,23,1,
6369,3174,7,2,Đóng gói kỹ
6370,3174,8,3,
6371,3174,9,2,Ít cay
6372,3175,13,1,
6373,3175,15,1,
6374,3176,6,3,Nhiều hành
6375,3176,5,3,Đóng gói kỹ
6376,3177,12,3,
6377,3177,11,2,Đóng gói kỹ
6378,3177,10,1,
6379,3178,20,3,
6380,3178,21,1,
6381,3179,13,3,
6382,3179,15,2,Ít cay
6383,3180,17,3,
6384,3180,16,3,Đóng gói kỹ
6385,3181,30,2,Đóng gói kỹ
6386,3181,28,3,Ít cay
6387,3181,29,1,
6388,3182,12,2,Đóng gói kỹ
6389,3182,10,2,Nhiều hành
6390,3183,25,2,Nhiều hành
6391,3183,27,2,
6392,3183,26,3,Nhiều hành
6393,3184,14,2,
6394,3184,13,3,Nhiều hành
6395,3184,15,3,
6396,3185,22,2,
6397,3185,23,2,Ít cay
6398,3185,24,3,Đóng gói kỹ
6399,3186,13,1,
6400,3186,14,1,
6401,3187,28,1,
6402,3187,29,3,Đóng gói kỹ
6403,3187,30,1,
6404,3188,1,3,
6405,3188,2,1,Ít cay
6406,3188,3,2,
6407,3189,3,2,
6408,3190,6,2,
6409,3190,5,1,
6410,3191,22,2,
6411,3191,23,1,
6412,3191,24,2,Đóng gói kỹ
6413,3192,24,1,
6414,3192,22,3,
6415,3193,23,3,
6416,3193,22,1,
6417,3194,18,2,Ít cay
6418,3194,17,1,Ít cay
6419,3195,25,3,
6420,3195,27,2,Ít cay
6421,3195,26,1,
6422,3196,28,3,
6423,3196,29,2,
6424,3196,30,1,
6425,3197,20,1,Ít cay
6426,3197,21,2,
6427,3197,19,3,
6428,3198,26,2,
6429,3198,27,2,
6430,3199,12,1,
6431,3199,11,1,
6432,3200,15,2,
6433,3201,18,3,
6434,3201,16,2,Ít cay
6435,3201,17,3,Ít cay
6436,3202,4,1,Đóng gói kỹ
6437,3202,5,2,
6438,3203,16,3,
6439,3203,17,2,
6440,3204,12,1,Nhiều hành
6441,3204,11,3,Đóng gói kỹ
6442,3205,4,1,
6443,3206,6,3,
6444,3206,5,3,Đóng gói kỹ
6445,3207,15,3,Ít cay
6446,3207,13,1,Đóng gói kỹ
6447,3207,14,2,
6448,3208,19,3,
6449,3208,20,1,
6450,3208,21,2,Đóng gói kỹ
6451,3209,12,3,
6452,3209,11,2,Đóng gói kỹ
6453,3209,10,3,
6454,3210,21,2,Đóng gói kỹ
6455,3211,3,1,Nhiều hành
6456,3212,10,2,
6457,3213,8,2,Ít cay
6458,3214,14,1,
6459,3214,13,2,
6460,3214,15,2,Ít cay
6461,3215,25,3,Nhiều hành
6462,3216,28,2,
6463,3217,20,2,Ít cay
6464,3218,17,1,
6465,3218,18,2,
6466,3219,4,3,
6467,3219,6,2,Ít cay
6468,3219,5,3,Ít cay
6469,3220,30,2,
6470,3220,29,2,
6471,3221,24,2,
6472,3222,1,3,Nhiều hành
6473,3222,2,1,Ít cay
6474,3222,3,2,
6475,3223,9,2,
6476,3223,8,1,
6477,3223,7,1,
6478,3224,24,3,
6479,3225,4,1,Nhiều hành
6480,3226,11,2,
6481,3227,25,2,
6482,3227,27,2,Nhiều hành
6483,3227,26,3,
6484,3228,25,3,
6485,3228,27,1,
6486,3228,26,1,Đóng gói kỹ
6487,3229,7,2,
6488,3230,6,2,
6489,3230,4,3,
6490,3231,3,1,Nhiều hành
6491,3231,1,3,Đóng gói kỹ
6492,3231,2,1,
6493,3232,17,3,Đóng gói kỹ
6494,3232,16,2,Đóng gói kỹ
6495,3232,18,3,
6496,3233,15,1,
6497,3233,13,3,Ít cay
6498,3234,12,1,
6499,3234,11,3,
6500,3234,10,3,Ít cay
6501,3235,24,2,
6502,3236,14,2,Ít cay
6503,3237,19,2,
6504,3237,21,2,Nhiều hành
6505,3238,18,3,Ít cay
6506,3239,2,1,
6507,3240,19,2,
6508,3241,19,1,
6509,3241,21,3,
6510,3242,12,3,
6511,3243,5,3,
6512,3243,6,3,
6513,3244,27,3,
6514,3245,12,2,Đóng gói kỹ
6515,3245,11,3,
6516,3246,30,1,Ít cay
6517,3246,28,2,
6518,3247,17,3,Nhiều hành
6519,3247,16,1,Ít cay
6520,3247,18,1,
6521,3248,25,1,Ít cay
6522,3249,25,2,Nhiều hành
6523,3250,4,3,
6524,3250,5,2,
6525,3251,20,2,
6526,3251,19,2,
6527,3251,21,3,Đóng gói kỹ
6528,3252,21,2,
6529,3252,20,2,Đóng gói kỹ
6530,3253,9,1,
6531,3253,7,3,
6532,3254,28,1,
6533,3254,29,1,
6534,3255,17,2,Nhiều hành
6535,3255,18,3,
6536,3255,16,2,
6537,3256,14,3,
6538,3256,15,3,
6539,3256,13,3,Ít cay
6540,3257,28,1,Nhiều hành
6541,3257,29,1,Nhiều hành
6542,3258,16,2,Đóng gói kỹ
6543,3259,23,3,
6544,3259,22,1,Ít cay
6545,3259,24,1,Ít cay
6546,3260,9,2,
6547,3261,14,3,Đóng gói kỹ
6548,3261,15,2,Đóng gói kỹ
6549,3262,10,2,
6550,3263,20,2,
6551,3263,21,2,Ít cay
6552,3263,19,3,Nhiều hành
6553,3264,16,1,
6554,3264,18,2,Nhiều hành
6555,3265,21,1,
6556,3265,19,1,Nhiều hành
6557,3265,20,2,Đóng gói kỹ
6558,3266,8,3,Ít cay
6559,3266,7,2,Nhiều hành
6560,3266,9,2,Nhiều hành
6561,3267,8,3,
6562,3268,24,3,Đóng gói kỹ
6563,3269,22,2,
6564,3270,4,3,Đóng gói kỹ
6565,3270,5,1,Nhiều hành
6566,3270,6,2,Đóng gói kỹ
6567,3271,24,2,
6568,3271,22,3,Nhiều hành
6569,3271,23,1,
6570,3272,12,2,Nhiều hành
6571,3272,11,3,
6572,3273,7,1,
6573,3273,8,3,Ít cay
6574,3273,9,3,
6575,3274,19,3,
6576,3274,21,2,
6577,3275,16,2,Đóng gói kỹ
6578,3275,17,1,Đóng gói kỹ
6579,3275,18,1,Đóng gói kỹ
6580,3276,2,2,
6581,3276,3,2,
6582,3276,1,2,Đóng gói kỹ
6583,3277,2,1,
6584,3277,1,3,Nhiều hành
6585,3277,3,3,
6586,3278,23,2,
6587,3278,22,1,
6588,3279,26,1,Ít cay
6589,3279,25,2,
6590,3280,12,1,Ít cay
6591,3280,10,3,
6592,3280,11,3,
6593,3281,2,2,
6594,3281,3,1,Đóng gói kỹ
6595,3281,1,3,Ít cay
6596,3282,16,3,Đóng gói kỹ
6597,3283,6,1,Đóng gói kỹ
6598,3284,13,1,
6599,3284,14,3,
6600,3285,30,1,
6601,3285,29,2,Ít cay
6602,3285,28,2,Ít cay
6603,3286,7,1,
6604,3286,9,2,
6605,3287,4,1,
6606,3287,5,1,Đóng gói kỹ
6607,3288,19,3,
6608,3288,21,1,Ít cay
6609,3288,20,2,
6610,3289,10,3,
6611,3290,7,2,
6612,3290,9,2,Đóng gói kỹ
6613,3290,8,3,
6614,3291,19,2,
6615,3291,20,1,
6616,3292,27,2,Đóng gói kỹ
6617,3292,25,1,
6618,3293,12,3,
6619,3293,11,2,
6620,3293,10,2,Đóng gói kỹ
6621,3294,11,3,
6622,3294,12,3,
6623,3294,10,1,
6624,3295,15,3,
6625,3295,13,1,Ít cay
6626,3295,14,1,
6627,3296,4,2,Ít cay
6628,3297,1,2,Đóng gói kỹ
6629,3298,6,1,Đóng gói kỹ
6630,3298,4,2,Ít cay
6631,3299,17,1,Đóng gói kỹ
6632,3299,16,1,Nhiều hành
6633,3299,18,2,
6634,3300,28,2,
6635,3300,30,1,Nhiều hành
6636,3301,16,3,
6637,3302,15,2,
6638,3302,13,3,
6639,3303,8,1,Nhiều hành
6640,3304,2,2,
6641,3304,3,3,
6642,3304,1,2,Ít cay
6643,3305,2,3,Đóng gói kỹ
6644,3305,1,3,Ít cay
6645,3306,13,2,Đóng gói kỹ
6646,3306,15,2,Nhiều hành
6647,3307,19,2,
6648,3307,21,3,
6649,3308,12,1,Ít cay
6650,3308,11,2,
6651,3308,10,2,
6652,3309,12,2,
6653,3309,11,2,Nhiều hành
6654,3310,14,3,
6655,3310,15,2,Nhiều hành
6656,3311,7,2,Đóng gói kỹ
6657,3311,8,2,
6658,3311,9,1,
6659,3312,11,1,
6660,3312,10,2,
6661,3312,12,1,Nhiều hành
6662,3313,23,1,
6663,3314,25,1,Nhiều hành
6664,3314,27,2,Ít cay
6665,3315,6,3,
6666,3315,5,3,Đóng gói kỹ
6667,3316,14,1,Ít cay
6668,3317,23,1,
6669,3318,20,2,Ít cay
6670,3318,19,1,
6671,3318,21,2,
6672,3319,29,2,
6673,3319,30,1,
6674,3319,28,1,
6675,3320,5,2,Ít cay
6676,3320,4,1,
6677,3321,1,2,Đóng gói kỹ
6678,3321,2,1,
6679,3321,3,2,
6680,3322,23,1,
6681,3322,22,1,
6682,3323,8,1,
6683,3323,7,1,Ít cay
6684,3324,12,3,
6685,3324,11,3,
6686,3325,30,2,Nhiều hành
6687,3325,28,3,
6688,3325,29,1,Ít cay
6689,3326,16,2,Nhiều hành
6690,3326,18,3,
6691,3327,17,3,Đóng gói kỹ
6692,3327,16,3,Đóng gói kỹ
6693,3328,5,3,Đóng gói kỹ
6694,3328,4,1,Đóng gói kỹ
6695,3329,20,2,
6696,3329,19,2,Ít cay
6697,3329,21,1,Nhiều hành
6698,3330,26,2,
6699,3330,25,2,Ít cay
6700,3330,27,1,
6701,3331,2,1,
6702,3332,15,1,
6703,3333,23,1,
6704,3334,9,1,
6705,3334,8,2,
6706,3335,4,1,
6707,3335,5,1,
6708,3336,1,2,Đóng gói kỹ
6709,3337,17,2,Đóng gói kỹ
6710,3338,12,3,Ít cay
6711,3338,10,1,
6712,3338,11,2,
6713,3339,4,2,
6714,3339,5,1,Đóng gói kỹ
6715,3340,23,3,
6716,3340,22,3,
6717,3340,24,1,Ít cay
6718,3341,18,2,Nhiều hành
6719,3341,17,2,Đóng gói kỹ
6720,3342,22,1,Ít cay
6721,3343,5,2,Nhiều hành
6722,3343,4,2,
6723,3344,13,2,
6724,3344,14,1,
6725,3345,9,1,Đóng gói kỹ
6726,3345,8,2,
6727,3345,7,2,
6728,3346,6,1,
6729,3346,4,1,
6730,3346,5,2,
6731,3347,29,3,
6732,3348,3,3,
6733,3348,2,1,
6734,3349,23,1,Nhiều hành
6735,3349,24,2,Đóng gói kỹ
6736,3350,6,2,
6737,3351,14,1,Nhiều hành
6738,3352,2,1,
6739,3353,25,2,Đóng gói kỹ
6740,3353,27,3,Ít cay
6741,3353,26,1,
6742,3354,28,1,
6743,3354,29,2,Nhiều hành
6744,3354,30,3,
6745,3355,7,3,
6746,3356,20,1,Ít cay
6747,3356,19,2,
6748,3357,17,2,Ít cay
6749,3357,16,2,
6750,3357,18,2,
6751,3358,4,2,Nhiều hành
6752,3359,7,1,
6753,3359,9,3,
6754,3359,8,3,
6755,3360,8,3,
6756,3360,7,2,Ít cay
6757,3360,9,3,
6758,3361,6,3,Ít cay
6759,3362,24,1,Đóng gói kỹ
6760,3362,22,1,
6761,3362,23,1,Ít cay
6762,3363,24,3,Đóng gói kỹ
6763,3363,22,1,
6764,3364,3,3,
6765,3364,2,3,Đóng gói kỹ
6766,3365,19,3,
6767,3366,30,3,
6768,3366,29,1,
6769,3367,14,1,Đóng gói kỹ
6770,3367,15,3,Nhiều hành
6771,3368,10,1,
6772,3368,11,3,
6773,3369,15,3,Nhiều hành
6774,3370,27,3,
6775,3370,26,3,Nhiều hành
6776,3371,15,1,
6777,3371,14,1,
6778,3372,14,3,
6779,3372,15,2,Ít cay
6780,3373,9,1,
6781,3374,6,2,
6782,3375,19,2,Ít cay
6783,3375,21,3,
6784,3376,26,3,Ít cay
6785,3377,21,1,Nhiều hành
6786,3377,19,2,Đóng gói kỹ
6787,3378,26,2,
6788,3378,27,1,
6789,3378,25,3,
6790,3379,21,2,Đóng gói kỹ
6791,3379,20,1,
6792,3380,7,1,
6793,3380,8,1,
6794,3381,11,3,Ít cay
6795,3381,10,2,Đóng gói kỹ
6796,3381,12,3,Đóng gói kỹ
6797,3382,8,2,Đóng gói kỹ
6798,3382,9,1,
6799,3383,6,3,Ít cay
6800,3384,5,1,Nhiều hành
6801,3385,17,1,
6802,3385,18,2,Ít cay
6803,3386,29,3,Nhiều hành
6804,3387,27,1,Nhiều hành
6805,3387,26,2,Đóng gói kỹ
6806,3387,25,1,Đóng gói kỹ
6807,3388,21,2,Nhiều hành
6808,3389,18,3,Nhiều hành
6809,3389,16,3,
6810,3389,17,3,
6811,3390,27,2,Ít cay
6812,3390,26,3,Đóng gói kỹ
6813,3391,12,1,
6814,3392,5,3,Nhiều hành
6815,3392,6,1,
6816,3393,2,1,Ít cay
6817,3393,3,1,
6818,3394,19,1,Nhiều hành
6819,3394,20,3,
6820,3395,29,2,
6821,3395,30,1,
6822,3396,18,2,
6823,3396,17,1,Đóng gói kỹ
6824,3397,4,1,Ít cay
6825,3397,6,3,Đóng gói kỹ
6826,3398,25,1,Đóng gói kỹ
6827,3398,26,3,Nhiều hành
6828,3399,17,3,Đóng gói kỹ
6829,3399,18,1,Đóng gói kỹ
6830,3400,18,1,Đóng gói kỹ
6831,3400,17,1,
6832,3401,9,3,Ít cay
6833,3402,13,3,Đóng gói kỹ
6834,3402,14,2,Ít cay
6835,3402,15,1,
6836,3403,29,2,
6837,3403,30,3,
6838,3403,28,1,
6839,3404,6,1,Ít cay
6840,3404,5,2,
6841,3405,13,3,
6842,3405,14,1,
6843,3405,15,1,
6844,3406,23,1,
6845,3406,24,2,Đóng gói kỹ
6846,3407,18,2,Đóng gói kỹ
6847,3407,16,2,
6848,3407,17,1,
6849,3408,26,2,Ít cay
6850,3409,25,2,Nhiều hành
6851,3409,26,1,
6852,3409,27,3,Đóng gói kỹ
6853,3410,6,2,Đóng gói kỹ
6854,3411,6,3,
6855,3412,8,1,
6856,3413,28,2,
6857,3413,30,1,
6858,3413,29,2,
6859,3414,16,2,
6860,3414,17,3,
6861,3414,18,2,
6862,3415,10,3,
6863,3415,11,2,Nhiều hành
6864,3416,8,2,Ít cay
6865,3416,9,2,Đóng gói kỹ
6866,3416,7,1,
6867,3417,22,2,
6868,3417,23,3,
6869,3417,24,3,
6870,3418,10,1,
6871,3419,7,2,Nhiều hành
6872,3419,9,2,
6873,3419,8,3,
6874,3420,7,2,Đóng gói kỹ
6875,3420,9,1,Ít cay
6876,3421,9,1,Ít cay
6877,3421,8,1,
6878,3421,7,1,
6879,3422,13,2,
6880,3423,21,2,Nhiều hành
6881,3423,19,3,
6882,3424,21,3,Ít cay
6883,3425,21,3,
6884,3426,2,3,Ít cay
6885,3427,13,2,
6886,3427,14,1,Nhiều hành
6887,3427,15,3,
6888,3428,18,1,
6889,3429,29,3,Nhiều hành
6890,3430,14,2,Ít cay
6891,3430,13,1,Nhiều hành
6892,3431,30,2,
6893,3431,29,2,Nhiều hành
6894,3431,28,2,Ít cay
6895,3432,5,3,
6896,3433,18,2,
6897,3433,16,3,Đóng gói kỹ
6898,3433,17,1,Đóng gói kỹ
6899,3434,18,3,
6900,3434,16,3,
6901,3435,30,2,Nhiều hành
6902,3436,6,1,
6903,3436,4,3,Nhiều hành
6904,3437,23,2,
6905,3438,9,2,Ít cay
6906,3438,8,1,
6907,3439,18,3,Nhiều hành
6908,3439,16,3,
6909,3440,12,1,
6910,3441,28,3,Đóng gói kỹ
6911,3442,5,1,Ít cay
6912,3442,6,3,Nhiều hành
6913,3442,4,2,
6914,3443,8,2,Ít cay
6915,3444,30,1,
6916,3444,29,3,
6917,3444,28,2,
6918,3445,23,1,
6919,3445,22,2,
6920,3446,18,3,
6921,3446,16,1,Ít cay
6922,3447,28,2,Ít cay
6923,3447,30,3,
6924,3448,24,3,
6925,3448,23,2,
6926,3448,22,2,
6927,3449,12,1,
6928,3449,11,3,Nhiều hành
6929,3450,3,2,
6930,3450,2,3,
6931,3450,1,1,
6932,3451,7,3,Nhiều hành
6933,3451,9,1,Nhiều hành
6934,3452,4,2,
6935,3453,9,2,
6936,3453,8,2,Nhiều hành
6937,3453,7,1,
6938,3454,11,2,Nhiều hành
6939,3454,12,2,Đóng gói kỹ
6940,3454,10,1,Ít cay
6941,3455,6,3,Ít cay
6942,3455,5,2,
6943,3456,23,2,Ít cay
6944,3456,22,2,Ít cay
6945,3456,24,2,
6946,3457,6,1,Đóng gói kỹ
6947,3457,4,2,
6948,3458,19,1,
6949,3458,20,1,
6950,3458,21,3,Đóng gói kỹ
6951,3459,19,1,Ít cay
6952,3460,17,1,Ít cay
6953,3461,3,3,Ít cay
6954,3461,1,2,Đóng gói kỹ
6955,3461,2,2,Nhiều hành
6956,3462,21,3,
6957,3462,20,1,Ít cay
6958,3463,3,2,
6959,3463,1,1,
6960,3464,3,1,Đóng gói kỹ
6961,3465,2,1,
6962,3465,1,2,
6963,3466,24,2,
6964,3466,22,3,Ít cay
6965,3466,23,3,Ít cay
6966,3467,16,2,
6967,3468,26,3,
6968,3468,25,2,
6969,3468,27,2,
6970,3469,27,1,
6971,3469,25,1,
6972,3470,7,3,
6973,3471,3,2,
6974,3471,2,2,
6975,3472,16,3,Ít cay
6976,3472,18,2,Đóng gói kỹ
6977,3472,17,1,
6978,3473,10,2,
6979,3473,12,1,Đóng gói kỹ
6980,3473,11,1,Đóng gói kỹ
6981,3474,28,1,
6982,3474,29,1,Ít cay
6983,3474,30,1,
6984,3475,26,2,Ít cay
6985,3475,25,1,
6986,3475,27,3,
6987,3476,7,1,
6988,3476,8,1,Nhiều hành
6989,3476,9,2,Đóng gói kỹ
6990,3477,5,3,
6991,3477,4,2,Ít cay
6992,3477,6,1,
6993,3478,30,2,Nhiều hành
6994,3479,11,1,Ít cay
6995,3479,10,1,
6996,3479,12,2,Nhiều hành
6997,3480,17,2,Ít cay
6998,3480,16,1,Nhiều hành
6999,3481,20,2,Ít cay
7000,3481,21,2,
7001,3482,18,2,Ít cay
7002,3482,16,3,
7003,3482,17,2,Nhiều hành
7004,3483,7,2,Đóng gói kỹ
7005,3483,9,1,Ít cay
7006,3483,8,2,Ít cay
7007,3484,25,3,
7008,3484,26,3,
7009,3485,8,2,Đóng gói kỹ
7010,3485,9,2,Đóng gói kỹ
7011,3485,7,2,
7012,3486,30,2,
7013,3486,29,2,Nhiều hành
7014,3487,25,3,
7015,3487,26,2,Nhiều hành
7016,3487,27,3,
7017,3488,14,1,Nhiều hành
7018,3488,15,2,Ít cay
7019,3488,13,3,Nhiều hành
7020,3489,6,2,Ít cay
7021,3489,4,1,
7022,3490,15,2,Đóng gói kỹ
7023,3490,14,1,
7024,3491,15,3,Đóng gói kỹ
7025,3491,13,3,Nhiều hành
7026,3491,14,1,Nhiều hành
7027,3492,26,3,
7028,3492,27,3,Nhiều hành
7029,3492,25,3,Ít cay
7030,3493,29,3,
7031,3493,30,2,
7032,3493,28,1,
7033,3494,5,2,Nhiều hành
7034,3494,4,1,
7035,3495,2,3,
7036,3495,3,3,Ít cay
7037,3496,23,2,
7038,3497,21,2,Đóng gói kỹ
7039,3497,20,3,Đóng gói kỹ
7040,3498,28,2,
7041,3498,30,1,Đóng gói kỹ
7042,3499,13,2,
7043,3499,15,1,
7044,3500,18,3,Ít cay
7045,3501,18,2,
7046,3501,16,2,
7047,3501,17,1,
7048,3502,18,3,
7049,3502,17,1,Nhiều hành
7050,3502,16,2,Ít cay
7051,3503,25,2,Đóng gói kỹ
7052,3503,27,1,
7053,3504,22,1,
7054,3505,29,2,Đóng gói kỹ
7055,3505,30,3,Ít cay
7056,3506,29,3,Đóng gói kỹ
7057,3506,28,2,
7058,3506,30,2,
7059,3507,22,3,Ít cay
7060,3507,23,1,Đóng gói kỹ
7061,3507,24,3,Nhiều hành
7062,3508,12,2,Nhiều hành
7063,3509,9,3,Đóng gói kỹ
7064,3510,17,2,Nhiều hành
7065,3510,16,1,Đóng gói kỹ
7066,3510,18,1,
7067,3511,10,3,Nhiều hành
7068,3512,22,2,
7069,3513,16,3,Ít cay
7070,3514,15,1,
7071,3514,13,3,
